aded25,gen25zm,gen25ac,gen25cs,gen25ea,gen25othr,gen25tot,win25
23001,59,502,277,0,7,845,gen25ac
23002,60,487,294,0,5,846,gen25ac
23003,25,135,136,0,2,298,gen25cs
23004,102,757,226,3,4,1092,gen25ac
23005,82,731,274,1,3,1091,gen25ac
23006,118,660,291,2,3,1074,gen25ac
23007,148,629,362,4,15,1158,gen25ac
23008,80,167,128,0,2,377,gen25ac
23009,76,97,55,0,1,229,gen25ac
23010,94,227,156,0,2,479,gen25ac
23011,172,140,51,3,1,367,gen25zm
23012,95,51,23,2,1,172,gen25zm
23013,208,168,81,0,2,459,gen25zm
23014,154,269,134,1,4,562,gen25ac
23015,93,172,82,1,3,351,gen25ac
23016,101,156,76,2,2,337,gen25ac
23017,62,318,209,2,3,594,gen25ac
23018,320,239,69,4,1,633,gen25zm
23019,45,25,4,0,2,76,gen25zm
23020,128,68,11,2,2,211,gen25zm
23021,59,183,14,2,5,263,gen25ac
23022,32,23,4,0,0,59,gen25zm
23023,55,131,21,5,4,216,gen25ac
23024,81,78,7,1,1,168,gen25zm
23025,156,384,27,6,3,576,gen25ac
23026,99,198,19,6,4,326,gen25ac
23027,56,680,15,3,3,757,gen25ac
23028,145,364,24,0,2,535,gen25ac
23029,9,839,12,2,0,862,gen25ac
23030,87,603,26,2,1,719,gen25ac
23031,56,232,8,2,0,298,gen25ac
23032,47,249,16,0,0,312,gen25ac
23033,66,410,215,0,0,691,gen25ac
23034,65,334,226,0,0,625,gen25ac
23035,45,361,211,0,0,617,gen25ac
23036,127,483,267,0,2,879,gen25ac
23037,171,389,287,1,4,852,gen25ac
23038,91,390,220,0,2,703,gen25ac
23039,3,6,0,0,0,9,gen25ac
23040,159,103,38,0,3,303,gen25zm
23041,39,56,38,0,0,133,gen25ac
23042,112,115,45,0,3,275,gen25ac
23043,12,7,0,0,0,19,gen25zm
23044,197,526,219,0,6,948,gen25ac
23045,95,333,159,1,1,589,gen25ac
23046,197,150,68,0,3,418,gen25zm
23047,164,238,135,1,3,541,gen25ac
23048,186,297,157,0,1,641,gen25ac
23049,242,313,128,0,1,684,gen25ac
23050,63,53,30,0,0,146,gen25zm
23051,185,147,51,1,4,388,gen25zm
23052,149,77,23,0,1,250,gen25zm
23053,298,89,22,1,1,411,gen25zm
23054,272,82,26,0,0,380,gen25zm
23055,90,45,19,0,0,154,gen25zm
23056,116,83,24,1,1,225,gen25zm
23057,157,96,45,2,0,300,gen25zm
23058,58,226,163,1,1,449,gen25ac
23059,19,166,86,0,0,271,gen25ac
23060,60,75,65,1,0,201,gen25ac
23061,0,0,0,0,0,0,Tie
23062,218,179,56,0,2,455,gen25zm
23063,99,91,17,1,2,210,gen25zm
23064,50,36,5,0,0,91,gen25zm
23065,163,100,13,2,2,280,gen25zm
23066,121,168,5,4,4,302,gen25ac
23067,0,0,0,0,0,0,Tie
23068,0,0,0,0,0,0,Tie
23069,0,0,0,0,0,0,Tie
23070,0,0,0,0,0,0,Tie
23071,0,0,0,0,0,0,Tie
23072,0,0,0,0,0,0,Tie
23073,0,0,0,0,0,0,Tie
23074,0,0,0,0,0,0,Tie
24001,95,40,16,0,1,152,gen25zm
24002,114,87,16,0,3,220,gen25zm
24003,289,153,43,0,7,492,gen25zm
24004,211,114,32,1,0,358,gen25zm
24005,167,136,19,1,0,323,gen25zm
24006,262,148,43,1,2,456,gen25zm
24007,194,110,38,2,1,345,gen25zm
24008,189,90,28,0,1,308,gen25zm
24009,164,99,13,0,0,276,gen25zm
24010,243,138,27,2,2,412,gen25zm
24011,207,114,20,1,2,344,gen25zm
24012,223,91,19,1,2,336,gen25zm
24013,290,158,26,1,2,477,gen25zm
24014,249,160,49,1,1,460,gen25zm
24015,48,38,8,0,0,94,gen25zm
24016,125,84,13,1,0,223,gen25zm
24017,20,0,0,0,0,20,gen25zm
24018,171,86,37,1,0,295,gen25zm
24019,252,127,41,1,1,422,gen25zm
24020,69,57,5,0,1,132,gen25zm
24021,147,194,53,2,1,397,gen25ac
24022,19,47,10,0,0,76,gen25ac
24023,166,111,13,0,1,291,gen25zm
24024,149,198,26,1,6,380,gen25ac
24025,78,72,24,0,0,174,gen25zm
24026,169,100,31,0,2,302,gen25zm
24027,90,20,4,0,0,114,gen25zm
24028,153,130,29,2,0,314,gen25zm
24029,125,74,21,0,0,220,gen25zm
24030,66,49,5,1,0,121,gen25zm
24031,145,151,43,1,1,341,gen25ac
24032,118,71,18,2,0,209,gen25zm
24033,5,5,1,0,0,11,Tie
24034,20,8,1,0,0,29,gen25zm
24035,53,30,5,0,0,88,gen25zm
24036,177,95,18,1,2,293,gen25zm
24037,150,37,9,1,1,198,gen25zm
24038,211,102,14,1,3,331,gen25zm
24039,137,101,24,0,1,263,gen25zm
24040,49,22,3,0,1,75,gen25zm
24041,69,18,8,0,0,95,gen25zm
24042,324,83,10,1,0,418,gen25zm
24043,126,26,27,0,1,180,gen25zm
24044,134,7,3,1,0,145,gen25zm
24045,33,14,2,0,0,49,gen25zm
24046,135,41,22,0,0,198,gen25zm
24047,143,78,14,0,2,237,gen25zm
24048,122,100,10,1,1,234,gen25zm
24049,90,941,46,0,1,1078,gen25ac
24050,3,109,12,0,0,124,gen25ac
24051,112,158,25,0,2,297,gen25ac
24052,114,144,15,1,0,274,gen25ac
24053,99,85,5,2,3,194,gen25zm
24054,16,9,1,0,0,26,gen25zm
24055,220,154,18,1,0,393,gen25zm
24056,264,275,74,0,7,620,gen25ac
24057,238,176,69,2,1,486,gen25zm
24058,86,255,32,0,0,373,gen25ac
24059,62,184,26,0,0,272,gen25ac
24060,88,214,67,0,3,372,gen25ac
24061,96,126,47,0,0,269,gen25ac
24062,37,133,45,0,1,216,gen25ac
24063,40,70,38,1,1,150,gen25ac
24064,180,381,119,1,2,683,gen25ac
24065,232,46,7,0,0,285,gen25zm
24066,0,0,0,0,0,0,Tie
25001,141,130,19,2,4,296,gen25zm
25002,248,238,41,3,5,535,gen25zm
25003,32,100,10,0,0,142,gen25ac
25004,81,56,16,1,1,155,gen25zm
25005,172,144,28,0,4,348,gen25zm
25006,123,170,27,1,1,322,gen25ac
25007,20,40,6,1,0,67,gen25ac
25008,20,22,6,0,0,48,gen25ac
25009,179,412,37,1,4,633,gen25ac
25010,29,51,10,0,0,90,gen25ac
25011,89,389,27,0,0,505,gen25ac
25012,192,652,58,0,3,905,gen25ac
25013,147,390,43,2,2,584,gen25ac
25014,128,322,26,1,3,480,gen25ac
25015,48,89,15,0,2,154,gen25ac
25016,95,351,23,1,3,473,gen25ac
25017,73,219,39,1,0,332,gen25ac
25018,111,91,20,0,3,225,gen25zm
25019,104,88,20,0,1,213,gen25zm
25020,94,82,22,0,4,202,gen25zm
25021,220,220,52,4,1,497,Tie
25022,195,258,64,1,6,524,gen25ac
25023,118,219,29,1,3,370,gen25ac
25024,128,241,58,0,3,430,gen25ac
25025,220,375,107,0,7,709,gen25ac
25026,179,408,103,1,3,694,gen25ac
25027,211,344,72,2,3,632,gen25ac
25028,206,240,64,2,4,516,gen25ac
25029,204,396,65,0,5,670,gen25ac
25030,156,340,65,1,0,562,gen25ac
25031,148,233,55,0,2,438,gen25ac
25032,39,41,11,0,0,91,gen25ac
25033,78,141,81,0,0,300,gen25ac
25034,126,273,51,4,5,459,gen25ac
25035,154,218,54,3,1,430,gen25ac
25036,154,233,98,1,1,487,gen25ac
25037,133,197,33,0,1,364,gen25ac
25038,73,121,29,0,1,224,gen25ac
25039,70,69,23,0,3,165,gen25zm
25040,76,76,33,0,1,186,Tie
25041,120,151,37,2,2,312,gen25ac
25042,218,198,46,0,5,467,gen25zm
25043,157,236,64,4,1,462,gen25ac
25044,206,222,42,0,7,477,gen25ac
25045,40,27,15,1,0,83,gen25zm
25046,146,162,36,1,3,348,gen25ac
25047,41,45,14,1,3,104,gen25ac
25048,0,0,0,0,0,0,Tie
25049,0,0,0,0,0,0,Tie
26001,66,41,18,0,0,125,gen25zm
26002,72,44,8,1,1,126,gen25zm
26003,43,17,4,0,0,64,gen25zm
26004,141,118,35,0,0,294,gen25zm
26005,7,6,4,1,0,18,gen25zm
26006,180,268,53,1,3,505,gen25ac
26007,128,142,48,1,3,322,gen25ac
26008,81,153,49,1,0,284,gen25ac
26009,109,59,15,1,1,185,gen25zm
26010,21,123,8,0,1,153,gen25ac
26011,9,92,11,0,0,112,gen25ac
26012,118,196,78,3,2,397,gen25ac
26013,102,125,59,0,0,286,gen25ac
26014,107,94,31,2,1,235,gen25zm
26015,154,124,35,0,0,313,gen25zm
26016,186,429,73,1,2,691,gen25ac
26017,196,472,114,0,3,785,gen25ac
26018,160,237,60,1,4,462,gen25ac
26019,78,176,41,1,1,297,gen25ac
26020,219,439,128,1,6,793,gen25ac
26021,182,533,117,1,2,835,gen25ac
26022,220,564,105,2,8,899,gen25ac
26023,242,386,110,3,2,743,gen25ac
26024,275,523,110,0,4,912,gen25ac
26025,149,328,74,0,0,551,gen25ac
26026,155,432,58,0,7,652,gen25ac
26027,38,80,13,0,1,132,gen25ac
26028,186,336,84,0,1,607,gen25ac
26029,108,257,60,1,3,429,gen25ac
26030,2,8,1,0,0,11,gen25ac
26031,211,393,90,3,6,703,gen25ac
26032,256,308,97,2,3,666,gen25ac
26033,260,404,138,0,5,807,gen25ac
26034,237,487,129,0,8,861,gen25ac
26035,155,273,80,4,6,518,gen25ac
26036,204,423,131,0,2,760,gen25ac
26037,140,373,77,0,2,592,gen25ac
26038,189,605,135,1,4,934,gen25ac
26039,101,289,72,2,3,467,gen25ac
26040,110,282,51,0,0,443,gen25ac
26041,198,576,95,1,7,877,gen25ac
26042,164,414,98,0,3,679,gen25ac
26043,196,511,112,3,3,825,gen25ac
26044,149,461,110,0,1,721,gen25ac
26045,84,371,113,0,2,570,gen25ac
26046,60,242,85,0,2,389,gen25ac
26047,79,98,47,0,0,224,gen25ac
26048,170,388,124,1,4,687,gen25ac
26049,121,353,130,1,5,610,gen25ac
26050,138,563,180,0,8,889,gen25ac
26051,55,123,38,0,1,217,gen25ac
26052,145,377,75,0,5,602,gen25ac
26053,95,179,76,1,4,355,gen25ac
26054,90,174,56,1,0,321,gen25ac
26055,148,243,125,1,6,523,gen25ac
26056,205,421,112,3,0,741,gen25ac
26057,238,354,109,3,10,714,gen25ac
26058,20,11,7,0,1,39,gen25zm
26059,63,94,39,1,0,197,gen25ac
26060,194,270,76,1,2,543,gen25ac
26061,248,283,114,3,7,655,gen25ac
26062,0,0,0,0,0,0,Tie
26063,0,0,0,0,0,0,Tie
26064,0,0,0,0,0,0,Tie
26065,0,0,0,0,0,0,Tie
27001,77,135,80,0,3,295,gen25ac
27002,304,169,37,2,3,515,gen25zm
27003,152,128,17,0,0,297,gen25zm
27004,192,194,23,0,2,411,gen25ac
27005,152,251,15,0,3,421,gen25ac
27006,78,116,9,0,0,203,gen25ac
27007,38,200,6,0,2,246,gen25ac
27008,35,29,8,0,0,72,gen25zm
27009,46,157,21,0,1,225,gen25ac
27010,132,89,18,3,3,245,gen25zm
27011,103,98,12,0,1,214,gen25zm
27012,231,360,45,2,3,641,gen25ac
27013,79,112,33,1,0,225,gen25ac
27014,60,77,20,0,0,157,gen25ac
27015,103,170,26,5,1,305,gen25ac
27016,39,62,13,0,1,115,gen25ac
27017,74,48,18,0,1,141,gen25zm
27018,37,66,16,2,1,122,gen25ac
27019,78,106,28,0,1,213,gen25ac
27020,38,219,12,0,0,269,gen25ac
27021,98,345,58,1,3,505,gen25ac
27022,128,217,50,0,2,397,gen25ac
27023,64,386,31,1,1,483,gen25ac
27024,43,327,9,1,1,381,gen25ac
27025,66,542,31,1,0,640,gen25ac
27026,54,38,4,0,1,97,gen25zm
27027,16,594,17,2,2,631,gen25ac
27028,57,175,22,0,1,255,gen25ac
27029,26,308,19,3,2,358,gen25ac
27030,37,130,14,0,0,181,gen25ac
27031,3,13,2,0,0,18,gen25ac
27032,85,119,50,1,3,258,gen25ac
27033,75,73,40,0,1,189,gen25zm
27034,82,77,40,0,1,200,gen25zm
27035,60,65,32,0,2,159,gen25ac
27036,46,86,58,0,2,192,gen25ac
27037,48,66,35,0,1,150,gen25ac
27038,53,66,43,0,1,163,gen25ac
27039,30,187,65,0,0,282,gen25ac
27040,279,480,35,5,1,800,gen25ac
27041,50,183,60,0,1,294,gen25ac
27042,56,309,188,0,1,554,gen25ac
27043,71,151,118,0,2,342,gen25ac
27044,47,183,87,0,2,319,gen25ac
27045,48,242,119,0,0,409,gen25ac
27046,7,76,31,0,0,114,gen25ac
27047,60,54,11,1,0,126,gen25zm
27048,176,362,134,1,4,677,gen25ac
27049,151,367,135,1,3,657,gen25ac
27050,132,297,136,0,1,566,gen25ac
27051,129,357,138,1,1,626,gen25ac
27052,0,0,0,0,0,0,Tie
27053,0,0,0,0,0,0,Tie
27054,0,0,0,0,0,0,Tie
27055,0,0,0,0,0,0,Tie
27056,0,0,0,0,0,0,Tie
27057,0,0,0,0,0,0,Tie
27058,0,0,0,0,0,0,Tie
27059,0,0,0,0,0,0,Tie
27060,0,0,0,0,0,0,Tie
27061,0,0,0,0,0,0,Tie
27062,0,0,0,0,0,0,Tie
27063,0,0,0,0,0,0,Tie
27064,0,0,0,0,0,0,Tie
27065,0,0,0,0,0,0,Tie
27066,0,0,0,0,0,0,Tie
27067,0,0,0,0,0,0,Tie
27068,0,0,0,0,0,0,Tie
28001,146,76,16,0,0,238,gen25zm
28002,222,182,40,1,4,449,gen25zm
28003,227,183,24,3,4,441,gen25zm
28004,193,169,28,1,2,393,gen25zm
28005,18,14,9,0,0,41,gen25zm
28006,48,109,12,0,0,169,gen25ac
28007,158,213,23,0,1,395,gen25ac
28008,162,139,29,0,1,331,gen25zm
28009,217,171,36,1,0,425,gen25zm
28010,38,116,62,1,1,218,gen25ac
28011,97,169,67,1,3,337,gen25ac
28012,89,254,116,1,2,462,gen25ac
28013,111,169,110,1,2,393,gen25ac
28014,173,286,140,4,1,604,gen25ac
28015,141,285,172,0,3,601,gen25ac
28016,1,0,0,0,0,1,gen25zm
28017,4,19,4,0,0,27,gen25ac
28018,52,72,8,1,0,133,gen25ac
28019,246,129,63,0,1,439,gen25zm
28020,435,206,82,0,1,724,gen25zm
28021,79,74,55,0,1,209,gen25zm
28022,50,125,93,2,0,270,gen25ac
28023,35,118,115,0,2,270,gen25ac
28024,173,519,235,0,2,929,gen25ac
28025,191,582,277,0,6,1056,gen25ac
28026,164,377,162,2,1,706,gen25ac
28027,74,176,68,1,1,320,gen25ac
28028,144,210,33,2,0,389,gen25ac
28029,93,106,27,2,2,230,gen25ac
28030,131,178,22,0,6,337,gen25ac
28031,242,170,21,0,0,433,gen25zm
28032,223,123,23,0,2,371,gen25zm
28033,127,77,13,1,0,218,gen25zm
28034,206,238,39,1,2,486,gen25ac
28035,162,184,25,1,5,377,gen25ac
28036,106,138,8,0,4,256,gen25ac
28037,323,518,38,2,10,891,gen25ac
28038,304,384,35,0,4,727,gen25ac
28039,122,140,25,1,4,292,gen25ac
28040,97,164,15,1,0,277,gen25ac
28041,60,61,17,0,0,138,gen25ac
28042,7,30,2,1,1,41,gen25ac
28043,120,349,31,0,1,501,gen25ac
28044,97,296,32,2,2,429,gen25ac
28045,168,119,34,1,1,323,gen25zm
28046,121,125,21,1,2,270,gen25ac
28047,122,144,27,1,3,297,gen25ac
28048,107,135,8,0,1,251,gen25ac
28049,131,205,28,0,1,365,gen25ac
28050,225,279,30,0,3,537,gen25ac
28051,248,233,29,0,1,511,gen25zm
28052,149,243,32,2,3,429,gen25ac
28053,207,185,31,3,4,430,gen25zm
28054,130,190,23,1,1,345,gen25ac
28055,103,153,23,0,2,281,gen25ac
28056,103,84,14,0,1,202,gen25zm
28057,195,216,48,0,4,463,gen25ac
28058,279,427,81,0,5,792,gen25ac
28059,165,325,59,1,1,551,gen25ac
28060,188,410,45,2,2,647,gen25ac
28061,35,119,82,0,0,236,gen25ac
28062,220,306,38,1,6,571,gen25ac
28063,1,2,0,0,0,3,gen25ac
28064,12,20,5,0,2,39,gen25ac
28065,106,136,59,1,3,305,gen25ac
28066,83,190,89,0,1,363,gen25ac
28067,36,67,22,1,0,126,gen25ac
28068,18,34,29,1,0,82,gen25ac
28069,67,100,10,0,2,179,gen25ac
28070,2,2,1,0,0,5,Tie
28071,34,44,3,1,0,82,gen25ac
28072,125,109,25,0,2,261,gen25zm
28073,0,0,0,0,0,0,Tie
28074,0,0,0,0,0,0,Tie
28075,0,0,0,0,0,0,Tie
29001,47,41,1,0,0,89,gen25zm
29002,46,40,1,1,0,88,gen25zm
29003,41,24,1,0,0,66,gen25zm
29004,53,56,5,0,3,117,gen25ac
29005,48,38,4,0,0,90,gen25zm
29006,62,54,6,0,0,122,gen25zm
29007,48,47,6,1,1,103,gen25zm
29008,65,30,3,2,0,100,gen25zm
29009,71,35,1,0,0,107,gen25zm
29010,180,112,6,1,3,302,gen25zm
29011,85,75,3,1,1,165,gen25zm
29012,87,67,3,1,0,158,gen25zm
29013,97,101,5,0,3,206,gen25ac
29014,91,66,8,0,2,167,gen25zm
29015,11,7,1,0,0,19,gen25zm
29016,64,46,3,1,0,114,gen25zm
29017,55,55,8,1,0,119,Tie
29018,123,91,3,2,0,219,gen25zm
29019,116,71,3,0,1,191,gen25zm
29020,81,61,2,1,0,145,gen25zm
29021,116,75,4,2,2,199,gen25zm
29022,114,76,4,1,2,197,gen25zm
29023,135,84,5,2,1,227,gen25zm
29024,17,9,1,0,0,27,gen25zm
29025,78,53,3,1,0,135,gen25zm
29026,63,45,3,0,0,111,gen25zm
29027,128,90,4,1,0,223,gen25zm
29028,100,68,1,2,2,173,gen25zm
29029,131,89,5,3,1,229,gen25zm
29030,131,119,8,0,3,261,gen25zm
29031,93,78,7,3,0,181,gen25zm
29032,84,85,5,1,0,175,gen25ac
29033,149,123,9,1,2,284,gen25zm
29034,340,211,16,1,3,571,gen25zm
29035,232,172,8,5,4,421,gen25zm
29036,284,193,14,5,4,500,gen25zm
29037,69,55,2,0,0,126,gen25zm
29038,83,53,2,0,2,140,gen25zm
29039,126,55,1,2,1,185,gen25zm
29040,80,46,3,2,0,131,gen25zm
29041,157,55,10,0,3,225,gen25zm
29042,36,15,2,0,0,53,gen25zm
29043,413,125,29,1,5,573,gen25zm
29044,414,107,16,1,1,539,gen25zm
29045,455,157,23,1,5,641,gen25zm
29046,202,60,12,1,2,277,gen25zm
29047,21,9,0,0,0,30,gen25zm
29048,87,28,7,0,0,122,gen25zm
29049,24,7,0,0,0,31,gen25zm
29050,147,89,12,0,1,249,gen25zm
29051,181,44,7,0,1,233,gen25zm
29052,182,41,3,0,1,227,gen25zm
29053,122,18,4,0,0,144,gen25zm
29054,57,33,3,1,1,95,gen25zm
29055,271,114,13,0,1,399,gen25zm
29056,225,180,16,5,1,427,gen25zm
29057,172,81,7,1,0,261,gen25zm
29058,439,186,22,1,3,651,gen25zm
29059,187,78,15,1,0,281,gen25zm
29060,113,55,9,0,0,177,gen25zm
29061,8,1,0,0,0,9,gen25zm
29062,0,0,0,0,0,0,Tie
29063,228,43,18,0,0,289,gen25zm
29064,29,22,0,0,0,51,gen25zm
29065,67,14,6,0,1,88,gen25zm
29066,137,122,8,2,3,272,gen25zm
30001,106,188,78,0,2,374,gen25ac
30002,48,44,12,0,1,105,gen25zm
30003,105,42,7,0,1,155,gen25zm
30004,72,48,17,1,0,138,gen25zm
30005,83,158,98,0,1,340,gen25ac
30006,86,98,49,0,2,235,gen25ac
30007,54,66,43,1,3,167,gen25ac
30008,103,145,66,0,2,316,gen25ac
30009,30,27,27,1,0,85,gen25zm
30010,50,102,38,0,1,191,gen25ac
30011,81,48,16,0,2,147,gen25zm
30012,62,48,13,0,1,124,gen25zm
30013,73,65,22,0,1,161,gen25zm
30014,29,16,2,0,1,48,gen25zm
30015,259,86,36,2,2,385,gen25zm
30016,72,44,29,0,0,145,gen25zm
30017,25,29,5,0,0,59,gen25ac
30018,115,22,8,0,1,146,gen25zm
30019,89,15,5,0,1,110,gen25zm
30020,193,109,26,0,2,330,gen25zm
30021,259,149,43,0,2,453,gen25zm
30022,267,106,32,0,3,408,gen25zm
30023,175,79,35,1,1,291,gen25zm
30024,114,60,19,1,0,194,gen25zm
30025,108,25,3,0,1,137,gen25zm
30026,4,8,0,0,0,12,gen25ac
30027,205,263,69,0,4,541,gen25ac
30028,28,20,11,0,0,59,gen25zm
30029,2,3,0,0,0,5,gen25ac
30030,107,84,27,0,1,219,gen25zm
30031,112,126,47,0,0,285,gen25ac
30032,22,35,9,0,1,67,gen25ac
30033,134,74,40,0,4,252,gen25zm
30034,95,136,41,1,1,274,gen25ac
30035,313,268,45,0,3,629,gen25zm
30036,298,298,71,1,6,674,Tie
30037,252,141,38,0,1,432,gen25zm
30038,279,169,43,1,2,494,gen25zm
30039,67,42,18,0,0,127,gen25zm
30040,255,116,25,3,1,400,gen25zm
30041,116,51,14,0,0,181,gen25zm
30042,401,76,10,0,1,488,gen25zm
30043,104,39,10,1,0,154,gen25zm
30044,39,11,4,0,0,54,gen25zm
30045,194,52,11,2,1,260,gen25zm
30046,152,45,8,0,1,206,gen25zm
30047,106,37,6,0,2,151,gen25zm
30048,185,101,24,2,3,315,gen25zm
30049,253,96,35,1,3,388,gen25zm
30050,119,40,13,0,0,172,gen25zm
30051,117,54,17,0,0,188,gen25zm
30052,220,99,30,0,3,352,gen25zm
30053,215,124,32,0,2,373,gen25zm
30054,74,38,14,2,0,128,gen25zm
30055,107,60,18,0,2,187,gen25zm
30056,61,33,19,0,1,114,gen25zm
30057,0,0,0,0,0,0,Tie
30058,0,0,0,0,0,0,Tie
30059,0,0,0,0,0,0,Tie
31001,69,42,2,0,0,113,gen25zm
31002,48,54,12,4,0,118,gen25ac
31003,66,34,9,1,1,111,gen25zm
31004,68,76,8,0,0,152,gen25ac
31005,62,20,2,0,0,84,gen25zm
31006,80,65,10,0,1,156,gen25zm
31007,146,75,15,2,3,241,gen25zm
31008,43,18,8,0,0,69,gen25zm
31009,133,86,12,0,2,233,gen25zm
31010,152,111,6,0,2,271,gen25zm
31011,181,111,14,1,2,309,gen25zm
31012,162,119,11,1,1,294,gen25zm
31013,86,48,11,2,1,148,gen25zm
31014,85,56,15,2,0,158,gen25zm
31015,269,151,22,2,3,447,gen25zm
31016,127,78,49,1,3,258,gen25zm
31017,3,2,1,0,0,6,gen25zm
31018,68,39,8,0,1,116,gen25zm
31019,10,1,2,0,0,13,gen25zm
31020,255,147,30,3,1,436,gen25zm
31021,112,51,18,0,1,182,gen25zm
31022,81,57,4,0,0,142,gen25zm
31023,81,57,3,0,0,141,gen25zm
31024,21,10,4,0,1,36,gen25zm
31025,62,31,2,1,0,96,gen25zm
31026,115,75,4,1,2,197,gen25zm
31027,152,87,10,0,0,249,gen25zm
31028,112,71,5,2,1,191,gen25zm
31029,237,129,9,1,3,379,gen25zm
31030,137,98,2,2,0,239,gen25zm
31031,48,45,2,2,0,97,gen25zm
31032,58,66,4,0,2,130,gen25ac
31033,114,50,10,1,0,175,gen25zm
31034,83,57,3,1,2,146,gen25zm
31035,71,37,2,0,1,111,gen25zm
31036,25,20,3,0,1,49,gen25zm
31037,225,180,17,0,4,426,gen25zm
31038,61,28,4,0,1,94,gen25zm
31039,45,37,7,0,0,89,gen25zm
31040,120,82,28,0,1,231,gen25zm
31041,113,61,8,2,1,185,gen25zm
31042,82,66,17,0,0,165,gen25zm
31043,84,48,19,0,0,151,gen25zm
31044,54,55,13,0,1,123,gen25ac
31045,65,32,9,0,1,107,gen25zm
31046,83,53,7,1,0,144,gen25zm
31047,89,51,21,1,1,163,gen25zm
31048,113,66,21,1,1,202,gen25zm
31049,32,21,5,0,1,59,gen25zm
31050,183,153,22,0,0,358,gen25zm
31051,209,124,38,0,0,371,gen25zm
31052,189,108,30,1,0,328,gen25zm
31053,70,23,11,0,0,104,gen25zm
31054,104,78,5,4,0,191,gen25zm
31055,56,74,9,2,0,141,gen25ac
31056,223,134,21,1,1,380,gen25zm
31057,97,71,39,0,1,208,gen25zm
31058,0,0,0,0,0,0,Tie
31059,0,0,0,0,0,0,Tie
31060,0,0,0,0,0,0,Tie
31061,0,0,0,0,0,0,Tie
31062,0,0,0,0,0,0,Tie
31063,0,0,0,0,0,0,Tie
32001,9,0,0,0,0,9,gen25zm
32002,7,2,0,0,0,9,gen25zm
32003,106,38,2,1,0,147,gen25zm
32004,75,14,11,0,0,100,gen25zm
32005,100,32,5,0,1,138,gen25zm
32006,25,2,1,0,0,28,gen25zm
32007,129,55,4,2,0,190,gen25zm
32008,224,114,16,2,1,357,gen25zm
32009,110,34,8,1,0,153,gen25zm
32010,176,54,3,1,0,234,gen25zm
32011,8,3,0,0,0,11,gen25zm
32012,64,23,6,0,1,94,gen25zm
32013,5,6,0,0,0,11,gen25ac
32014,22,4,0,0,1,27,gen25zm
32015,46,12,5,0,0,63,gen25zm
32016,60,31,1,1,0,93,gen25zm
32017,52,32,9,1,0,94,gen25zm
32018,12,7,0,0,1,20,gen25zm
32019,53,17,1,0,0,71,gen25zm
32020,39,30,2,0,2,73,gen25zm
32021,88,58,6,0,0,152,gen25zm
32022,58,44,3,1,2,108,gen25zm
32023,38,51,2,0,0,91,gen25ac
32024,44,37,1,0,0,82,gen25zm
32025,52,29,5,2,0,88,gen25zm
32026,61,50,2,2,1,116,gen25zm
32027,51,43,3,0,0,97,gen25zm
32028,198,142,11,3,3,357,gen25zm
32029,26,19,2,0,0,47,gen25zm
32030,61,38,2,3,1,105,gen25zm
32031,68,52,5,1,0,126,gen25zm
32032,58,61,3,0,1,123,gen25ac
32033,23,11,0,3,2,39,gen25zm
32034,82,68,0,1,1,152,gen25zm
32035,132,64,4,2,1,203,gen25zm
32036,64,48,2,2,2,118,gen25zm
32037,89,62,5,0,1,157,gen25zm
32038,107,49,4,3,0,163,gen25zm
32039,80,50,5,2,0,137,gen25zm
32040,43,33,1,1,0,78,gen25zm
32041,37,47,2,3,4,93,gen25ac
32042,76,47,3,0,0,126,gen25zm
32043,95,43,6,0,1,145,gen25zm
32044,144,90,6,2,2,244,gen25zm
32045,65,22,0,0,0,87,gen25zm
32046,187,149,11,2,1,350,gen25zm
32047,58,60,5,0,1,124,gen25ac
32048,85,51,4,0,0,140,gen25zm
32049,152,135,4,2,1,294,gen25zm
32050,128,87,2,0,2,219,gen25zm
32051,83,83,3,1,2,172,Tie
32052,190,126,10,1,0,327,gen25zm
32053,171,174,3,8,1,357,gen25ac
32054,174,184,7,5,4,374,gen25ac
32055,120,124,6,1,2,253,gen25ac
32056,103,112,4,0,3,222,gen25ac
32057,89,107,7,1,1,205,gen25ac
32058,86,102,6,1,3,198,gen25ac
32059,115,110,4,1,1,231,gen25zm
32060,110,96,5,1,1,213,gen25zm
32061,78,80,6,2,0,166,gen25ac
32062,82,56,2,2,0,142,gen25zm
32063,121,103,1,1,1,227,gen25zm
32064,139,108,4,2,1,254,gen25zm
32065,174,121,7,3,1,306,gen25zm
32066,48,28,1,0,0,77,gen25zm
32067,207,129,9,3,1,349,gen25zm
32068,0,0,0,0,0,0,Tie
33001,329,321,103,3,4,760,gen25zm
33002,365,323,120,2,4,814,gen25zm
33003,422,241,100,3,6,772,gen25zm
33004,92,110,46,0,2,250,gen25ac
33005,128,102,31,0,1,262,gen25zm
33006,128,106,42,1,2,279,gen25zm
33007,105,88,44,1,1,239,gen25zm
33008,135,81,41,0,0,257,gen25zm
33009,106,60,22,0,0,188,gen25zm
33010,230,127,59,0,3,419,gen25zm
33011,80,48,12,1,1,142,gen25zm
33012,108,71,31,1,6,217,gen25zm
33013,6,3,2,0,0,11,gen25zm
33014,213,141,24,2,2,382,gen25zm
33015,240,118,18,0,1,377,gen25zm
33016,143,52,17,1,1,214,gen25zm
